query_id,query_text,retriever,rank,chunk_id,text,score,is_relevant
q023,how to restructure code to improve unit test coverage,sparse,3,cc_knowledge_book.pdf:p155_c2,"a tangled and opaque design. Indeed, you can improve that architecture and design without fear! So having an automated suite of unit tests that cover the production code is the key to keeping your design and architecture as clean as possible. Tests enable all the -ilities, because tests enable change. So if your tests are dirty, then your ability to change your code is hampered, and you begin to lose the ability to improve the structure of that code. The dirtier your tests, the dirtier your code becomes. Eventually you lose the tests, and your code rots. Clean Tests What makes a clean test? Three things. Readability, readability, and readability. Read- ability is perhaps even more important in unit tests than it is in production code. What makes tests readable? The same thing that makes all code readable: clarity, simplicity, and density of expression. In a test you want to say a lot with as few expressions as possible. Consider the code from FitNesse in Listing 9-1. These three tests are difﬁcult to understand and can certainly be improved. First, there is a terrible amount of duplicate code [G5] in the repeated calls to addPage and assertSubString. More importantly, this code is just loaded with details that interfere with the expressiveness of the test.",0.08434964,
q023,how to restructure code to improve unit test coverage,sparse,4,cc_knowledge_book.pdf:p345_c1,"314 Chapter 17: Smells and Heuristics T5: Test Boundary Conditions Take special care to test boundary conditions. We often get the middle of an algorithm right but misjudge the boundaries. T6: Exhaustively Test Near Bugs Bugs tend to congregate. When you ﬁnd a bug in a function, it is wise to do an exhaustive test of that function. Y ou’ll probably ﬁnd that the bug was not alone. T7: Patterns of F ailure Are Revealing Sometimes you can diagnose a problem by ﬁnding patterns in the way the test cases fail. This is another argument for making the test cases as complete as possible. Complete test cases, ordered in a reasonable way, expose patterns. As a simple example, suppose you noticed that all tests with an input larger than ﬁve characters failed? Or what if any test that passed a negative number into the second argu- ment of a function failed? Sometimes just seeing the pattern of red and green on the test report is enough to spark the “Aha!” that leads to the solution. Look back at page 267 to see an interesting example of this in the SerialDate example. T8: Test Coverage Patterns Can Be Revealing Looking at the code that is or is not executed by the passing tests gives clues to why the failing tests fail. T9: Tests Should Be F ast A slow test is a test that won’t get run. When things get tight, it’ s the slow tests that will be dropped from the suite. So do what you must to keep your tests fast. Conclusion This list of heuristics and smells could hardly be said to be complete. Indeed, I’m not sure that such a list can ever be complete.",0.084337935,
q023,how to restructure code to improve unit test coverage,sparse,5,cc_knowledge_book.pdf:p155_c1,"124 Chapter 9: Unit Tests In a way they were right. Their testing effort had failed them. But it was their decision to allow the tests to be messy that was the seed of that failure. Had they kept their tests clean, their testing effort would not have failed. I can say this with some certainty because I have participated in, and coached, many teams who have been successful with clean unit tests. The moral of the story is simple: Test code is just as important as production code. It is not a second-class citizen. It requires thought, design, and care. It must be kept as clean as production code. Tests Enable the -ilities If you don’t keep your tests clean, you will lose them. And without them, you lose the very thing that keeps your production code ﬂexible. Y es, you read that correctly. It is unit tests that keep our code ﬂexible, maintainable, and reusable. The reason is simple. If you have tests, you do not fear making changes to the code! Without tests every change is a possible bug. No matter how ﬂexible your architecture is, no matter how nicely partitioned your design, without tests you will be reluctant to make changes because of the fear that you will introduce undetected bugs. But with tests that fear virtually disappears. The higher your test coverage, the less your fear. Y ou can make changes with near impunity to code that has a less than stellar architecture and a tangled and opaque design. Indeed, you can improve that architecture and design without fear! So having an automated suite of unit tests that cover the production code is the key to keeping your design and architecture as clean as possible. Tests enable all the -ilities, because tests enable change.",0.078623384,
q024,strategies for eliminating temporal coupling in workflows,sparse,1,cc_knowledge_book.pdf:p334_c1,"303General public class MoogDiver { Gradient gradient; List<Spline> splines; public void dive(String reason) { saturateGradient(); reticulateSplines(); diveForMoog(reason); } ... } The order of the three functions is important. Y ou must saturate the gradient before you can reticulate the splines, and only then can you dive for the moog. Unfortunately, the code does not enforce this temporal coupling. Another programmer could call reticulate- Splines before saturateGradient was called, leading to an UnsaturatedGradientException. A better solution is: public class MoogDiver { Gradient gradient; List<Spline> splines; public void dive(String reason) { Gradient gradient = saturateGradient(); List<Spline> splines = reticulateSplines(gradient); diveForMoog(splines, reason); } ... } This exposes the temporal coupling by creating a bucket brigade. Each function produces a result that the next function needs, so there is no reasonable way to call them out of order. Y ou might complain that this increases the complexity of the functions, and you’ d be right. But that extra syntactic complexity exposes the true temporal complexity of the situation. Note that I left the instance variables in place. I presume that they are needed by pri- vate methods in the class. Even so, I want the arguments in place to make the temporal coupling explicit. G32: Don’t Be Arbitrary Have a reason for the way you structure your code, and make sure that reason is communi- cated by the structure of the code. If a structure appears arbitrary, others will feel empowered to change it. If a structure appears consistently throughout the system, others will use it and preserve the convention. For example, I was recently merging changes to FitNesse and discovered that one of our committers had done this: public class AliasLinkWidget extends ParentWidget { public static class VariableExpandingWidgetRoot { ... ... }",0.1155259,
q024,strategies for eliminating temporal coupling in workflows,sparse,2,cc_knowledge_book.pdf:p79_c2,"nent Oriented Programming, are all, in part, strategies for eliminating duplication. It would appear that since the invention of the subroutine, innovations in software develop- ment have been an ongoing attempt to eliminate duplication from our source code. Structured Programming Some programmers follow Edsger Dijkstra’ s rules of structured programming. 14 Dijkstra said that every function, and every block within a function, should have one entry and one exit. Following these rules means that there should only be one return statement in a func- tion, no break or continue statements in a loop, and never, ever, any goto statements. 12. This is an example of the Open Closed Principle (OCP) [PPP02]. 13. The DR Y principle. [PRAG]. 14. [SP72].",0.10820548,
q024,strategies for eliminating temporal coupling in workflows,sparse,3,cc_knowledge_book.pdf:p75_c1,"44 Chapter 3: Functions Have No Side Effects Side effects are lies. Y our function promises to do one thing, but it also does other hidden things. Sometimes it will make unexpected changes to the variables of its own class. Sometimes it will make them to the parameters passed into the function or to system glo- bals. In either case they are devious and damaging mistruths that often result in strange temporal couplings and order dependencies. Consider, for example, the seemingly innocuous function in Listing 3-6. This function uses a standard algorithm to match a userName to a password. It returns true if they match and false if anything goes wrong. But it also has a side effect. Can you spot it? The side effect is the call to Session.initialize(), of course. The checkPassword func- tion, by its name, says that it checks the password. The name does not imply that it initial- izes the session. So a caller who believes what the name of the function says runs the risk of erasing the existing session data when he or she decides to check the validity of the user. This side effect creates a temporal coupling. That is, checkPassword can only be called at certain times (in other words, when it is safe to initialize the session). If it is called out of order, session data may be inadvertently lost. Temporal couplings are con- fusing, especially when hidden as a side effect. If you must have a temporal coupling, you should make it clear in the name of the function. In this case we might rename the function checkPasswordAndInitializeSession, though that certainly violates “Do one thing.” Listing 3-6 UserValidator.java public class UserValidator { private Cryptographer cryptographer; public boolean checkPassword(String userName, String password) { User user = UserGateway.findByName(userName);",0.10506126,
q024,strategies for eliminating temporal coupling in workflows,sparse,4,cc_knowledge_book.pdf:p79_c1,"48 Chapter 3: Functions to add new errors because then they have to rebuild and redeploy everything. So they reuse old error codes instead of adding new ones. When you use exceptions rather than error codes, then new exceptions are derivativesof the exception class. They can be added without forcing any recompilation or redeployment.12 Don’t Repeat Y ourself13 Look back at Listing 3-1 carefully and you will notice that there is an algorithm that gets repeated four times, once for each of the SetUp, SuiteSetUp, TearDown, and SuiteTearDown cases. It’ s not easy to spot this duplication because the four instances are intermixed with other code and aren’t uniformly duplicated. Still, the duplication is a problem because it bloats the code and will require four-fold modiﬁcation should the algorithm ever have to change. It is also a four-fold opportunity for an error of omission. This duplication was remedied by the include method in Listing 3-7. Read through that code again and notice how the readability of the whole module is enhanced by the reduction of that duplication. Duplication may be the root of all evil in software. Many principles and practices have been created for the purpose of controlling or eliminating it. Consider, for example, that all of Codd’ s database normal forms serve to eliminate duplication in data. Consider also how object-oriented programming serves to concentrate code into base classes that would otherwise be redundant. Structured programming, Aspect Oriented Programming, Compo- nent Oriented Programming, are all, in part, strategies for eliminating duplication. It would appear that since the invention of the subroutine, innovations in software develop- ment have been an ongoing attempt to eliminate duplication from our source code. Structured Programming Some programmers follow Edsger Dijkstra’ s rules of structured programming.",0.07958636,
q024,strategies for eliminating temporal coupling in workflows,sparse,5,cc_knowledge_book.pdf:p75_c2,"temporal coupling, you should make it clear in the name of the function. In this case we might rename the function checkPasswordAndInitializeSession, though that certainly violates “Do one thing.” Listing 3-6 UserValidator.java public class UserValidator { private Cryptographer cryptographer; public boolean checkPassword(String userName, String password) { User user = UserGateway.findByName(userName); if (user != User.NULL) { String codedPhrase = user.getPhraseEncodedByPassword(); String phrase = cryptographer.decrypt(codedPhrase, password); if (""Valid Password"".equals(phrase)) { Session.initialize(); return true; } } return false; } }",0.073073916,
q025,refactoring python scripts to improve maintainability and modularity,sparse,1,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p133_c2,"learned the trick of assigning slices to variables to improve readability, illustrated in our Example 2-12. The second edition of Python Cookbook was written for Python 2.4, but much of its code works with Python 3, and a lot of the recipes in Chapters 5 and 6 deal with sequences. The book was edited by Alex Martelli, Anna",0.072140075,
q025,refactoring python scripts to improve maintainability and modularity,sparse,2,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p1070_c2,"about his and other people’s efforts to improve Python’s support for parallel execution. Snow is the author of PEP 554—Multiple Interpreters in the Stdlib. If approved and implemented, PEP 554 lays the groundwork for future enhancements that may eventually allow Python to use multiple cores without the overheads of multiprocessing. One of the biggest",0.058988847,
q025,refactoring python scripts to improve maintainability and modularity,sparse,3,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p1083_c1,"RU CN BR IN FR BD TR EG VN IR PH CD ET ID NG DE JP PK MX US 20 flags downloaded in 1.27s $ python3 flags_asyncio.py RU IN ID DE BR VN PK MX US IR ET EG NG BD FR CN JP PH CD TR 20 flags downloaded in 1.42s The output for each run starts with the country codes of the flags as they are downloaded, and ends with a message stating the elapsed time. It took flags.py an average 7.18s to download 20 images. The average for flags_threadpool.py was 1.40s. For flags_asyncio.py, 1.35 was the average time. Note the order of the country codes: the downloads happened in a different order every time with the concurrent scripts. The difference in performance between the concurrent scripts is not significant, but they are both more than five times faster than the sequential script—and this is just for the small task of downloading 20 files of a few kilobytes each. If you scale the task to hundreds of downloads, the concurrent scripts can outpace the sequential code by a factor or 20 or more. WARNING While testing concurrent HTTP clients against public Web servers you may inadvertently launch a denial-of-service (DoS) attack, or be suspected of doing so. In the case of Example 21-1, it’s OK to do it because those scripts are hardcoded to make only 20 requests. We’ll use Python’s http.server package to run tests later in this chapter. Now let’s study the implementations of two of the scripts tested in Example 21-1: flags.py and flags_threadpool.py. I will leave the third",0.051893815,
q025,refactoring python scripts to improve maintainability and modularity,sparse,4,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p1106_c1,"Besides the neat effect, the tqdm function is also interesting conceptually: it consumes any iterable and produces an iterator which, while it’s consumed, displays the progress bar and estimates the remaining time to complete all iterations. To compute that estimate, tqdm needs to get an iterable that has a len, or receive as a second argument the expected number of items. Integrating TQDM with our flags2 examples provides an opportunity to look deeper into how the concurrent scripts actually work, by forcing us to use the futures.as_completed and the asyncio.as_completed functions so that tqdm can display progress as each future is completed. The other feature of the flags2 example is a command-line interface. All three scripts accept the same options, and you can see them by running any of the scripts with the -h option. Example 21-10 shows the help text. Example 21-10. Help screen for the scripts in the flags2 series $ python3 flags2_threadpool.py -h usage: flags2_threadpool.py [-h] [-a] [-e] [-l N] [-m CONCURRENT] [-s LABEL] [-v] [CC [CC ...]] Download flags for country codes. Default: top 20 countries by population. positional arguments: CC country code or 1st letter (eg. B for BA...BZ) optional arguments: -h, --help show this help message and exit -a, --all get all available flags (AD to ZW) -e, --every get flags for every possible code (AA...ZZ) -l N, --limit N limit to N first codes -m CONCURRENT, --max_req CONCURRENT maximum concurrent requests (default=30) -s LABEL, --server LABEL Server to hit; one of DELAY, ERROR, LOCAL, REMOTE (default=LOCAL) -v, --verbose output detailed progress info",0.048186753,
q025,refactoring python scripts to improve maintainability and modularity,sparse,5,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p1155_c1,"Example 22-10 wraps up the flags set of examples. We’ll now go from client scripts to writing servers with asyncio. Writing asyncio Servers The classic toy example of a TCP server is an echo server. We’ll build slightly more interesting toys: server-side Unicode character search utilities, first using HTTP with FastAPI, then using plain TCP with asyncio only. These servers let users query for Unicode characters based on words in their standard names from the unicodedata module we discussed in “The Unicode Database”. Figure 22-2 shows a session with the web_mojifinder.py server. Figure 22-2. Browser window displaying search results for “mountain” from the web_mojifinder.py service. The Unicode search logic in these examples is in the InvertedIndex class in the charindex.py module in the Fluent Python 2e code repository. There’s nothing concurrent in that small module, so I’ll only give a brief",0.047151923,
q026,techniques to simplify callback-heavy asynchronous code,sparse,1,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p499_c1,"recommends always using functools.wraps—which we saw in Example 9-16. Graham Dumpleton has a series of in-depth blog posts about techniques for implementing well-behaved decorators, starting with “How You Implemented Your Python Decorator is Wrong”. His deep expertise in this matter is also nicely packaged in the wrapt module he wrote to simplify the implementation of decorators and dynamic function wrappers, which support introspection and behave correctly when further decorated, when applied to methods and when used as attribute descriptors. Chapter 24 in Part VI is about descriptors. Chapter 9, Metaprogramming of the Python Cookbook, Third Edition by David Beazley and Brian K. Jones (O’Reilly), has several recipes from elementary decorators to very sophisticated ones, including one that can be called as a regular decorator or as a decorator factory, e.g., @clock or @clock(). That’s “Recipe 9.6. Defining a Decorator That Takes an Optional Argument” in that cookbook. Michele Simionato authored a package aiming to “simplify the usage of decorators for the average programmer, and to popularize decorators by showing various non-trivial examples,” according to the docs. It’s available on PyPI as the decorator package. Created when decorators were still a new feature in Python, the Python Decorator Library wiki page has dozens of examples. Because that page started years ago, some of the techniques shown have been superseded, but the page is still an excellent source of inspiration. “Closures in Python” is a short blog post by Fredrik Lundh that explains the terminology of closures. PEP 3104 — Access to Names in Outer Scopes describes the introduction of the nonlocal declaration to allow rebinding of names that are neither local nor global.",0.08439382,
q026,techniques to simplify callback-heavy asynchronous code,sparse,2,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p1196_c1,"Chapter Summary The problem with normal approaches to asynchronous programming as that they’re all-or-nothing propositions. You rewrite all your code so none of it blocks or you’re just wasting your time. —Alvaro Videla & Jason J. W. Williams, RabbitMQ in Action I chose that epigraph for this chapter for two reasons. At a high level, it reminds us to avoid blocking the event loop by delegating slow tasks to a different processing unit, from a simple thread all the way to a distributed task queue. At a lower level, it is also a warning: once you write your first async def, your program is inevitably going to have more and more async def, await, async with and async for. And using non- asynchronous libraries suddenly becomes a challenge. After the simple spinner examples in Chapter 20, here we really focused on asynchronous programing with native coroutines, starting with the blogdom.py DNS probing example, followed by the concept of awaitables. While reading the source code of flags_asyncio.py, we found the first example of an asynchronous context manager. The more advanced variations of the flag downloading program introduced two powerful functions: the asyncio.as_completed generator and the loop.run_in_executor coroutine. We also saw the concept and application of a semaphore to limit the number of concurrent downloads— as expected from well-behaved HTTP clients. Server-side asynchronous programming was presented through the mojifinder examples: a FastAPI Web service and tcp_mojifinder.py—the latter using just asyncio and the TCP protocol. Asynchronous iteration and asynchronous iterables were the next major topic, with sections on async for, Python’s async console, asynchronous generators, asynchronous generator expressions, and asynchronous comprehensions.",0.0778675,
q026,techniques to simplify callback-heavy asynchronous code,sparse,3,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p1182_c1,"The use of async for makes this an asynchronous generator expression. It can be defined anywhere in a Python module. The asynchronous generator expression builds an async_generator object—exactly the same type of object returned by an asynchronous generator function like multi_probe. The asynchronous generator object is driven by the async for statement—which in turn can only appear inside an async def body —or in the magic asynchronous console I used in this example. To summarize: an asynchronous generator expression can be defined anywhere in your program, but it can only be used inside a native coroutine or asynchronous generator function. The remaining constructs introduced by PEP 530 can only be defined and used inside native coroutines or asynchronous generator functions. Asynchronous Comprehensions Yuri Selivanov—the author of PEP 530—justifies the need for asynchronous comprehensions with three short code snippets reproduced next. We can all agree that we should be able to rewrite this code: result = [] async for i in aiter(): if i % 2: result.append(i) Like this: result = [i async for i in aiter() if i % 2] In addition, given a native coroutine fun, we should be able to write this: result = [await fun() for fun in funcs]",0.077454545,
q026,techniques to simplify callback-heavy asynchronous code,sparse,4,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p1386_c1,c. Launching Processes with concurrent.futures i. Multi-core Prime Checker Redux d. Experimenting with Executor.map e. Downloads with Progress Display and Error Handling i. Error Handling in the flags2 Examples ii. Using futures.as_completed f. Chapter Summary g. Further Reading 27. 22. Asynchronous Programming a. What’s New in this Chapter b. A few definitions c. Example: Probing Domains i. Guido’s trick to read asynchronous code d. New concept: awaitable e. Downloading with asyncio and aiohttp i. The Secret of Native Coroutines: Humble Generators ii. The all-or-nothing problem f. Asynchronous Context Managers g. Enhancing the asyncio downloader i. Using asyncio.as_completed and a semaphore ii. Using an Executor to Avoid Blocking the Event Loop,0.0692418,
q026,techniques to simplify callback-heavy asynchronous code,sparse,5,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p1181_c1,"generators are not awaitable. They are asynchronous iterables, driven by async for or by asynchronous comprehensions. Time to talk about asynchronous comprehensions. Async Comprehensions and Async Generator Expressions PEP 530—Asynchronous Comprehensions introduced the use of async for and await in the syntax of comprehensions and generator expressions, starting with Python 3.6. The only construct defined by PEP 530 that can appear outside an async def body is an asynchronous generator expression. Defining and Using an Asynchronous Generator Expression Given the multi_probe asynchronous generator from Example 22-18, we could write another asynchronous generator returning only the names of the domains found. Here is how—again using the asynchronous console launched with -m asyncio: Example 22-21. domaincheck.py: utility for probing domains using domainlib >>> import asyncio >>> from domainlib import multi_probe >>> names = 'python.org rust-lang.org golang.org n05uch1an9.org'.split() >>> gen_found = (domain async for domain, found in multi_probe(names) if found) >>> gen_found <async_generator object <genexpr> at 0x10a8f9700> >>> async for name in gen_found: ... print(name) ... golang.org python.org rust-lang.org",0.067935206,
q027,how to handle magic numbers and inline configuration values,sparse,1,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p302_c1,"The point is: to provide a handle but no guests, we must pass handle as a keyword argument. The Inheritance section of the dataclasses module documentation explains how the order of the fields is computed when there are several levels of inheritance. NOTE In Chapter 14 we’ll talk about misusing inheritance, particularly when the superclasses are not abstract. Creating a hierarchy of data classes is usually a bad idea, but it served us well here to make Example 5-17 shorter, focusing on the handle field declaration and __post_init__ validation. Example 5-17 is the implementation: Example 5-17. dataclass/hackerclub.py: code for HackerClubMember. from dataclasses import dataclass from club import ClubMember @dataclass class HackerClubMember(ClubMember): all_handles = set() handle: str = '' def __post_init__(self): cls = self.__class__ if self.handle == '': self.handle = self.name.split()[0] if self.handle in cls.all_handles: msg = f'handle {self.handle!r} already exists.' raise ValueError(msg) cls.all_handles.add(self.handle) HackerClubMember extends ClubMember. all_handles is a class attribute.",0.09130902,
q027,how to handle magic numbers and inline configuration values,sparse,2,cc_knowledge_book.pdf:p331_c2,"are simply better written as raw numbers. Y ou might quibble about the WORK_HOURS_PER_DAY case because the laws or conventions might change. On the other hand, that formula reads so nicely with the 8 in it that I would be reluctant to add 17 extra characters to the readers’ burden. And in the FEET_PER_MILE case, the number 5280 is so very well known and so unique a constant that readers would recognize it even if it stood alone on a page with no context surrounding it. Constants like 3.141592653589793 are also very well known and easily recognizable. However, the chance for error is too great to leave them raw. Every time someone sees 3.1415927535890793, they know that it is p, and so they fail to scrutinize it. (Did you catch the single-digit error?) We also don’t want people using 3.14, 3.14159, 3.142, and so forth. Therefore, it is a good thing that Math.PI has already been deﬁned for us. The term “Magic Number” does not apply only to numbers. It applies to any token that has a value that is not self-describing. For example: assertEquals(7777, Employee.find(“John Doe”).employeeNumber()); There are two magic numbers in this assertion. The ﬁrst is obviously 7777, though what it might mean is not obvious. The second magic number is ""John Doe,"" and again the intent is not clear. It turns out that ""John Doe"" is the name of employee #7777 in a well-known test data- base created by our team. Everyone in the team knows that when you connect to this",0.08701464,
q027,how to handle magic numbers and inline configuration values,sparse,3,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p688_c1,"The numbers package defines the so-called numeric tower described in PEP 3141—A Type Hierarchy for Numbers. The tower is linear hierarchy of ABCs, where Number is the topmost ABC, Complex is its immediate subclass, and so on, down to Integral: Number Complex Real Rational Integral So if you need to check for an integer, you can use isinstance(x, numbers.Integral) to accept int, bool (which subclasses int) or other integer types that are provided by external libraries that register their types as virtual subclasses of the numbers ABCs. For example, NumPy has 21 integer types—as well as several variations of floating point types registered as numbers.Real, and complex numbers with various bit widths registered as numbers.Complex. TIP Somewhat surprisingly, decimal.Decimal is not registered as a virtual subclass of numbers.Real. The reason is that, if you need the precision of Decimal in your program, then you want to be protected from accidental mixing of decimals with other less precise numeric types, particularly floating point numbers. Sadly, the numeric tower was not designed for static type checking. The root ABC—numbers.Number—has no methods, so if you declare x: Number then type checkers will not let you do arithmetic or call any methods on x. To be frank, we don’t often need to implement type safe functions that can handle various types of floating point numbers, or integers of varying bit",0.0860108,
q027,how to handle magic numbers and inline configuration values,sparse,4,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p301_c1,"argument:: >>> anna = HackerClubMember('Anna Ravenscroft', handle='AnnaRaven') >>> anna HackerClubMember(name='Anna Ravenscroft', guests=[], handle='AnnaRaven') If ``handle`` is ommitted, it's set to the first part of the member's name:: >>> leo = HackerClubMember('Leo Rochael') >>> leo HackerClubMember(name='Leo Rochael', guests=[], handle='Leo') Members must have a unique handle. The following ``leo2`` will not be created, because its ``handle`` would be 'Leo', which was taken by ``leo``:: >>> leo2 = HackerClubMember('Leo DaVinci') Traceback (most recent call last): ... ValueError: handle 'Leo' already exists. To fix, ``leo2`` must be created with an explicit ``handle``:: >>> leo2 = HackerClubMember('Leo DaVinci', handle='Neo') >>> leo2 HackerClubMember(name='Leo DaVinci', guests=[], handle='Neo') """""" Note that we must provide handle as a keyword argument, because HackerClubMember inherits name and guests from ClubMember, and adds the handle field. The generated docstring for HackerClubMember shows the order of the fields in the constructor call: >>> HackerClubMember.__doc__ ""HackerClubMember(name: str, guests: list = <factory>, handle: str = '')"" Here, <factory> is a short way of saying that some callable will produce the default value for guests (in our case, the factory is the list class).",0.0785127,
q027,how to handle magic numbers and inline configuration values,sparse,5,cc_knowledge_book.pdf:p177_c1,"146 Chapter 10: Classes The ﬁrst thing you might notice is that the program got a lot longer. It went from a little over one page to nearly three pages in length. There are several reasons for this growth. First, the refactored program uses longer, more descriptive variable names. Second, the refactored program uses function and class declarations as a way to add commentary to the code. Third, we used whitespace and formatting techniques to keep the program readable. Notice how the program has been split into three main responsibilities. The main program is contained in the PrimePrinter class all by itself. Its responsibility is to handle the execution environment. It will change if the method of invocation changes. For example, if this program were converted to a SOAP service, this is the class that would be affected. The RowColumnPagePrinter knows all about how to format a list of numbers into pages with a certain number of rows and columns. If the formatting of the output needed changing, then this is the class that would be affected. The PrimeGenerator class knows how to generate a list prime numbers. Notice that it is not meant to be instantiated as an object. The class is just a useful scope in which its variables can be declared and kept hidden. This class will change if the algorithm for computing prime numbers changes. This was not a rewrite! We did not start over from scratch and write the program over again. Indeed, if you look closely at the two different programs, you’ll see that they use the same algorithm and mechanics to get their work done. The change was made by writing a test suite that veriﬁed the precise behavior of the ﬁrst program.",0.06803552,
q028,refactor python functions that mix computation and logging,sparse,1,cc_knowledge_book.pdf:p225_c2,"14-1 Simple use of Args public static void main(String[] args) { try { Args arg = new Args(""l,p#,d*"", args); boolean logging = arg.getBoolean('l'); int port = arg.getInt('p'); String directory = arg.getString('d'); executeApplication(logging, port, directory); } catch (ArgsException e) { System.out.printf(""Argument error: %s\n"", e.errorMessage()); } } Listing 14-2 Args.java package com.objectmentor.utilities.args; import static com.objectmentor.utilities.args.ArgsException.ErrorCode.*; import java.util.*; public class Args { private Map<Character, ArgumentMarshaler> marshalers;",0.05810944,
q028,refactor python functions that mix computation and logging,sparse,2,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p363_c1,"NOTE The First Edition had sections about the introspection of function objects that were too low-level and distracted from the main subject of this chapter. I merged those sections into a post titled Introspection of Function Parameters at fluentpython.com. Now let’s see why Python functions are full-fledged objects. Treating a Function Like an Object The console session in Example 7-1 shows that Python functions are objects. Here we create a function, call it, read its __doc__ attribute, and check that the function object itself is an instance of the function class. Example 7-1. Create and test a function, then read its __doc__ and check its type >>> def factorial(n): ... """"""returns n!"""""" ... return 1 if n < 2 else n * factorial(n - 1) ... >>> factorial(42) 1405006117752879898543142606244511569936384000000000 >>> factorial.__doc__ 'returns n!' >>> type(factorial) <class 'function'> This is a console session, so we’re creating a function at “runtime.” __doc__ is one of several attributes of function objects. factorial is an instance of the function class. The __doc__ attribute is used to generate the help text of an object. In the Python console, the command help(factorial) will display a screen like Figure 7-1.",0.05397287,
q028,refactor python functions that mix computation and logging,sparse,3,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p47_c1,"Chapter Summary By implementing special methods, your objects can behave like the built-in types, enabling the expressive coding style the community considers Pythonic. A basic requirement for a Python object is to provide usable string representations of itself, one used for debugging and logging, another for presentation to end users. That is why the special methods __repr__ and __str__ exist in the data model. Emulating sequences, as shown with the FrenchDeck example, is one of the most common uses of the special methods. For example, database libraries often return query results wrapped in sequence-like collections. Making the most of existing sequence types is the subject of Chapter 2. Implementing your own sequences will be covered in Chapter 12, when we create a multidimensional extension of the Vector class. Thanks to operator overloading, Python offers a rich selection of numeric types, from the built-ins to decimal.Decimal and fractions.Fraction, all supporting infix arithmetic operators. The NumPy data science libraries support infix operators with matrices and tensors. Implementing operators—including reversed operators and augmented assignment—will be shown in Chapter 16 via enhancements of the Vector example. The use and implementation of the majority of the remaining special methods of the Python Data Model are covered throughout this book. Further Reading The “Data Model” chapter of The Python Language Reference is the canonical source for the subject of this chapter and much of this book. Python in a Nutshell, 3rd Edition (O’Reilly) by Alex Martelli, Anna Ravenscroft, and Steve Holden has excellent coverage of the data model. Their description of the mechanics of attribute access is the most",0.053094946,
q028,refactor python functions that mix computation and logging,sparse,4,cc_knowledge_book.pdf:p65_c1,"34 Chapter 3: Functions Unless you are a student of FitNesse, you probably don’t understand all the details. Still, you probably understand that this function performs the inclusion of some setup and teardown pages into a test page and then renders that page into HTML. If you are familiar with JUnit, 2 you probably realize that this function belongs to some kind of Web-based testing framework. And, of course, that is correct. Divining that information from Listing 3-2 is pretty easy, but it’ s pretty well obscured by Listing 3-1. So what is it that makes a function like Listing 3-2 easy to read and understand? How can we make a function communicate its intent? What attributes can we give our functions that will allow a casual reader to intuit the kind of program they live inside? Small! The ﬁrst rule of functions is that they should be small. The second rule of functions is that they should be smaller than that . This is not an assertion that I can justify. I can’t provide any references to research that shows that very small functions are better. What I can tell you is that for nearly four decades I have written functions of all different sizes. I’ve writ- ten several nasty 3,000-line abominations. I’ve written scads of functions in the 100 to 300 line range. And I’ve written functions that were 20 to 30 lines long. What this experience has taught me, through long trial and error, is that functions should be very small. In the eighties we used to say that a function should be no bigger than a screen-full. Of course we said that at a time when VT100 screens were 24 lines by 80 columns, and our editors used 4 lines for administrative purposes.",0.051880628,
q028,refactor python functions that mix computation and logging,sparse,5,Fluent.Python.2nd.Edition.(z-lib.org).pdf:p506_c2,"is to show how—in some cases—functions can do the same work as classes, with code that is shorter and easier to read. We will refactor an implementation of Strategy using functions as objects, removing a lot of boilerplate code. We’ll also discuss a similar approach to simplifying the Command pattern. What’s new in this chapter 2",0.05146743,
